450,221,122,834,0,1,0,0,0,0
490,201,115,835,0,1,0,0,0,0
473,207,116,835,0,1,0,0,0,0
465,213,122,837,0,1,0,0,0,0
480,210,123,842,0,1,0,0,0,0
480,215,121,850,0,1,0,0,0,0
487,215,118,857,0,1,0,0,0,0
476,222,124,859,0,1,0,0,0,0
482,221,127,861,0,1,0,0,0,0
474,225,128,862,0,1,0,0,0,0
456,227,138,866,0,1,0,0,0,0
495,212,121,866,0,1,0,0,0,0
487,221,123,867,0,1,0,0,0,0
509,206,120,869,0,1,0,0,0,0
486,222,125,871,0,1,0,0,0,0
505,211,122,874,0,1,0,0,0,0
475,229,132,874,0,1,0,0,0,0
483,222,132,877,0,1,0,0,0,0
508,215,122,880,0,1,0,0,0,0
510,214,121,881,0,1,0,0,0,0
524,204,124,881,0,1,0,0,0,0
479,227,132,881,0,1,0,0,0,0
493,221,127,884,0,1,0,0,0,0
496,223,133,886,0,1,0,0,0,0
503,219,122,891,0,1,0,0,0,0
456,241,145,891,0,1,0,0,0,0
492,226,135,892,0,1,0,0,0,0
475,234,138,893,0,1,0,0,0,0
485,232,130,894,0,1,0,0,0,0
503,223,128,896,0,1,0,0,0,0
523,215,126,897,0,1,0,0,0,0
512,221,126,898,0,1,0,0,0,0
480,232,142,899,0,1,0,0,0,0
515,222,124,900,0,1,0,0,0,0
523,218,131,900,0,1,0,0,0,0
488,231,137,901,0,1,0,0,0,0
481,239,137,902,0,1,0,0,0,0
505,231,128,903,0,1,0,0,0,0
504,226,133,903,0,1,0,0,0,0
486,234,147,906,0,1,0,0,0,0
494,231,147,907,0,1,0,0,0,0
501,232,134,912,0,1,0,0,0,0
526,226,127,914,0,1,0,0,0,0
546,216,124,919,0,1,0,0,0,0
530,223,124,920,0,1,0,0,0,0
514,234,130,920,0,1,0,0,0,0
522,225,127,921,0,1,0,0,0,0
498,240,140,922,0,1,0,0,0,0
526,230,124,926,0,1,0,0,0,0
500,239,143,928,0,1,0,0,0,0
526,225,137,928,0,1,0,0,0,0
511,239,135,929,0,1,0,0,0,0
544,220,124,929,0,1,0,0,0,0
520,239,131,933,0,1,0,0,0,0
535,232,136,934,0,1,0,0,0,0
518,239,131,934,0,1,0,0,0,0
546,222,126,934,0,1,0,0,0,0
548,223,128,937,0,1,0,0,0,0
533,232,133,938,0,1,0,0,0,0
522,237,133,938,0,1,0,0,0,0
544,234,123,939,0,1,0,0,0,0
537,232,130,939,0,1,0,0,0,0
555,223,124,942,0,1,0,0,0,0
536,231,130,943,0,1,0,0,0,0
531,234,134,943,0,1,0,0,0,0
495,257,131,945,0,1,0,0,0,0
536,233,132,945,0,1,0,0,0,0
496,251,152,946,0,1,0,0,0,0
547,232,135,947,0,1,0,0,0,0
540,231,138,949,0,1,0,0,0,0
544,230,129,950,0,1,0,0,0,0
556,229,128,950,0,1,0,0,0,0
537,237,137,951,0,1,0,0,0,0
551,232,131,952,0,1,0,0,0,0
543,236,132,954,0,1,0,0,0,0
529,244,143,958,0,1,0,0,0,0
570,226,129,960,0,1,0,0,0,0
528,248,137,960,0,1,0,0,0,0
555,233,127,961,0,1,0,0,0,0
532,245,140,961,0,1,0,0,0,0
529,242,145,963,0,1,0,0,0,0
560,233,130,964,0,1,0,0,0,0
547,239,139,966,0,1,0,0,0,0
576,223,131,967,0,1,0,0,0,0
581,222,125,967,0,1,0,0,0,0
541,246,147,978,0,1,0,0,0,0
574,236,122,978,0,1,0,0,0,0
529,249,151,979,0,1,0,0,0,0
567,237,131,981,0,1,0,0,0,0
552,247,138,981,0,1,0,0,0,0
539,250,151,984,0,1,0,0,0,0
540,253,146,984,0,1,0,0,0,0
551,250,142,984,0,1,0,0,0,0
565,237,134,985,0,1,0,0,0,0
528,264,148,986,0,1,0,0,0,0
566,242,132,986,0,1,0,0,0,0
545,253,139,988,0,1,0,0,0,0
525,262,154,991,0,1,0,0,0,0
542,255,147,993,0,1,0,0,0,0
575,239,132,995,0,1,0,0,0,0
540,257,154,998,0,1,0,0,0,0
566,249,139,1003,0,1,0,0,0,0
559,251,149,1003,0,1,0,0,0,0
598,234,135,1005,0,1,0,0,0,0
578,256,137,1008,0,1,0,0,0,0
555,258,150,1008,0,1,0,0,0,0
553,258,153,1009,0,1,0,0,0,0
592,240,135,1009,0,1,0,0,0,0
532,270,154,1010,0,1,0,0,0,0
569,254,137,1011,0,1,0,0,0,0
544,263,160,1012,0,1,0,0,0,0
577,250,137,1013,0,1,0,0,0,0
562,259,148,1015,0,1,0,0,0,0
556,262,150,1015,0,1,0,0,0,0
548,261,158,1016,0,1,0,0,0,0
609,235,131,1017,0,1,0,0,0,0
600,241,136,1018,0,1,0,0,0,0
552,264,157,1020,0,1,0,0,0,0
580,259,141,1021,0,1,0,0,0,0
547,271,167,1028,0,1,0,0,0,0
540,271,164,1029,0,1,0,0,0,0
566,265,145,1029,0,1,0,0,0,0
561,271,145,1029,0,1,0,0,0,0
603,245,135,1033,0,1,0,0,0,0
585,260,141,1034,0,1,0,0,0,0
607,245,141,1034,0,1,0,0,0,0
565,267,154,1035,0,1,0,0,0,0
601,254,140,1037,0,1,0,0,0,0
565,269,155,1040,0,1,0,0,0,0
565,271,161,1047,0,1,0,0,0,0
601,261,138,1049,0,1,0,0,0,0
586,262,157,1050,0,1,0,0,0,0
588,259,161,1051,0,1,0,0,0,0
622,246,140,1052,0,1,0,0,0,0
617,254,139,1054,0,1,0,0,0,0
572,270,160,1055,0,1,0,0,0,0
619,250,139,1057,0,1,0,0,0,0
616,256,143,1060,0,1,0,0,0,0
587,272,150,1062,0,1,0,0,0,0
628,250,142,1062,0,1,0,0,0,0
614,261,144,1066,0,1,0,0,0,0
631,255,143,1072,0,1,0,0,0,0
597,271,163,1073,0,1,0,0,0,0
583,274,159,1073,0,1,0,0,0,0
577,281,167,1080,0,1,0,0,0,0
582,281,167,1080,0,1,0,0,0,0
660,244,137,1082,0,1,0,0,0,0
591,277,165,1082,0,1,0,0,0,0
633,258,148,1083,0,1,0,0,0,0
575,284,169,1083,0,1,0,0,0,0
587,286,169,1085,0,1,0,0,0,0
649,253,140,1087,0,1,0,0,0,0
638,265,142,1092,0,1,0,0,0,0
641,263,144,1092,0,1,0,0,0,0
650,206,119,1093,0,1,0,0,0,0
590,283,169,1094,0,1,0,0,0,0
599,282,164,1096,0,1,0,0,0,0
624,269,153,1096,0,1,0,0,0,0
599,279,166,1097,0,1,0,0,0,0
588,286,170,1097,0,1,0,0,0,0
618,273,160,1097,0,1,0,0,0,0
647,258,143,1098,0,1,0,0,0,0
603,279,167,1098,0,1,0,0,0,0
640,265,143,1099,0,1,0,0,0,0
665,255,144,1102,0,1,0,0,0,0
642,268,142,1102,0,1,0,0,0,0
601,282,170,1105,0,1,0,0,0,0
457,221,123,1106,0,1,0,0,0,0
603,282,170,1106,0,1,0,0,0,0
633,274,153,1107,0,1,0,0,0,0
612,276,169,1107,0,1,0,0,0,0
602,284,170,1109,0,1,0,0,0,0
670,256,140,1111,0,1,0,0,0,0
568,301,183,1112,0,1,0,0,0,0
658,261,143,1113,0,1,0,0,0,0
615,281,167,1114,0,1,0,0,0,0
662,267,142,1115,0,1,0,0,0,0
668,267,142,1127,0,1,0,0,0,0
628,284,167,1129,0,1,0,0,0,0
646,284,154,1132,0,1,0,0,0,0
638,285,168,1133,0,1,0,0,0,0
673,270,149,1136,0,1,0,0,0,0
691,264,149,1147,0,1,0,0,0,0
619,301,182,1158,0,1,0,0,0,0
693,279,146,1159,0,1,0,0,0,0
695,270,148,1162,0,1,0,0,0,0
699,269,147,1164,0,1,0,0,0,0
647,294,172,1167,0,1,0,0,0,0
645,295,178,1171,0,1,0,0,0,0
705,271,147,1172,0,1,0,0,0,0
629,307,185,1178,0,1,0,0,0,0
632,309,181,1179,0,1,0,0,0,0
628,311,183,1180,0,1,0,0,0,0
625,313,188,1181,0,1,0,0,0,0
711,274,150,1184,0,1,0,0,0,0
716,274,149,1188,0,1,0,0,0,0
636,311,187,1194,0,1,0,0,0,0
697,291,159,1199,0,1,0,0,0,0
686,291,176,1200,0,1,0,0,0,0
655,310,181,1201,0,1,0,0,0,0
731,275,148,1202,0,1,0,0,0,0
686,292,173,1203,0,1,0,0,0,0
694,296,165,1204,0,1,0,0,0,0
667,302,182,1205,0,1,0,0,0,0
685,300,177,1206,0,1,0,0,0,0
645,316,185,1207,0,1,0,0,0,0
672,313,153,1208,0,1,0,0,0,0
747,270,153,1210,0,1,0,0,0,0
720,288,158,1211,0,1,0,0,0,0
655,311,194,1212,0,1,0,0,0,0
673,311,174,1216,0,1,0,0,0,0
740,278,149,1216,0,1,0,0,0,0
752,272,151,1217,0,1,0,0,0,0
753,280,150,1230,0,1,0,0,0,0
741,195,119,1235,0,1,0,0,0,0
663,322,192,1238,0,1,0,0,0,0
679,311,190,1240,0,1,0,0,0,0
682,315,184,1241,0,1,0,0,0,0
773,279,148,1241,0,1,0,0,0,0
777,280,148,1245,0,1,0,0,0,0
678,327,196,1248,0,1,0,0,0,0
668,325,194,1248,0,1,0,0,0,0
767,283,152,1248,0,1,0,0,0,0
765,285,152,1250,0,1,0,0,0,0
780,278,152,1253,0,1,0,0,0,0
755,297,160,1255,0,1,0,0,0,0
735,302,164,1257,0,1,0,0,0,0
778,284,151,1257,0,1,0,0,0,0
779,284,152,1260,0,1,0,0,0,0
755,296,159,1265,0,1,0,0,0,0
754,299,160,1267,0,1,0,0,0,0
694,326,189,1267,0,1,0,0,0,0
728,311,178,1269,0,1,0,0,0,0
787,284,156,1269,0,1,0,0,0,0
706,319,185,1271,0,1,0,0,0,0
787,289,154,1278,0,1,0,0,0,0
742,313,163,1279,0,1,0,0,0,0
795,286,155,1281,0,1,0,0,0,0
739,317,187,1289,0,1,0,0,0,0
747,318,172,1289,0,1,0,0,0,0
782,296,165,1291,0,1,0,0,0,0
708,331,199,1291,0,1,0,0,0,0
804,289,157,1292,0,1,0,0,0,0
693,336,200,1293,0,1,0,0,0,0
700,334,196,1293,0,1,0,0,0,0
810,290,156,1299,0,1,0,0,0,0
731,323,191,1304,0,1,0,0,0,0
780,307,157,1305,0,1,0,0,0,0
719,331,197,1306,0,1,0,0,0,0
744,324,193,1312,0,1,0,0,0,0
764,322,175,1313,0,1,0,0,0,0
707,341,202,1314,0,1,0,0,0,0
713,342,201,1321,0,1,0,0,0,0
728,338,195,1322,0,1,0,0,0,0
691,354,214,1329,0,1,0,0,0,0
721,347,204,1339,0,1,0,0,0,0
757,352,198,1364,0,1,0,0,0,0
756,348,200,1365,0,1,0,0,0,0
786,338,193,1370,0,1,0,0,0,0
738,356,209,1371,0,1,0,0,0,0
737,357,214,1373,0,1,0,0,0,0
758,362,159,1376,0,1,0,0,0,0
749,356,205,1378,0,1,0,0,0,0
746,358,210,1383,0,1,0,0,0,0
755,362,211,1397,0,1,0,0,0,0
763,365,207,1404,0,1,0,0,0,0
773,355,217,1404,0,1,0,0,0,0
778,361,205,1405,0,1,0,0,0,0
782,360,205,1407,0,1,0,0,0,0
761,365,213,1408,0,1,0,0,0,0
767,367,211,1416,0,1,0,0,0,0
780,360,211,1416,0,1,0,0,0,0
766,372,214,1424,0,1,0,0,0,0
756,377,219,1427,0,1,0,0,0,0
768,372,217,1428,0,1,0,0,0,0
812,355,202,1429,0,1,0,0,0,0
769,376,215,1432,0,1,0,0,0,0
829,356,201,1434,0,1,0,0,0,0
775,381,219,1446,0,1,0,0,0,0
788,382,218,1451,0,1,0,0,0,0
491,505,178,1232,0,0,1,0,0,0
487,494,167,1240,0,0,1,0,0,0
479,501,171,1243,0,0,1,0,0,0
488,500,177,1250,0,0,1,0,0,0
485,512,172,1255,0,0,1,0,0,0
486,506,183,1261,0,0,1,0,0,0
503,505,175,1265,0,0,1,0,0,0
499,512,173,1279,0,0,1,0,0,0
506,516,175,1280,0,0,1,0,0,0
523,502,179,1288,0,0,1,0,0,0
516,526,189,1296,0,0,1,0,0,0
545,509,183,1301,0,0,1,0,0,0
518,521,171,1302,0,0,1,0,0,0
524,522,172,1306,0,0,1,0,0,0
512,533,182,1316,0,0,1,0,0,0
497,528,183,1317,0,0,1,0,0,0
527,511,182,1318,0,0,1,0,0,0
541,516,163,1319,0,0,1,0,0,0
546,536,184,1335,0,0,1,0,0,0
523,539,171,1336,0,0,1,0,0,0
503,548,181,1339,0,0,1,0,0,0
531,518,177,1340,0,0,1,0,0,0
510,537,180,1345,0,0,1,0,0,0
576,532,188,1348,0,0,1,0,0,0
543,545,186,1351,0,0,1,0,0,0
531,518,183,1353,0,0,1,0,0,0
532,536,183,1353,0,0,1,0,0,0
520,520,181,1360,0,0,1,0,0,0
545,565,179,1360,0,0,1,0,0,0
542,521,181,1367,0,0,1,0,0,0
516,573,173,1367,0,0,1,0,0,0
532,550,185,1368,0,0,1,0,0,0
540,531,177,1371,0,0,1,0,0,0
528,562,175,1371,0,0,1,0,0,0
532,558,196,1382,0,0,1,0,0,0
535,563,187,1383,0,0,1,0,0,0
539,554,190,1386,0,0,1,0,0,0
544,555,188,1390,0,0,1,0,0,0
581,533,212,1391,0,0,1,0,0,0
589,549,194,1393,0,0,1,0,0,0
569,561,188,1404,0,0,1,0,0,0
569,569,193,1409,0,0,1,0,0,0
555,579,194,1417,0,0,1,0,0,0
600,558,198,1422,0,0,1,0,0,0
560,588,193,1424,0,0,1,0,0,0
563,585,187,1435,0,0,1,0,0,0
572,574,189,1436,0,0,1,0,0,0
572,579,187,1436,0,0,1,0,0,0
556,584,195,1439,0,0,1,0,0,0
521,598,191,1440,0,0,1,0,0,0
557,589,191,1446,0,0,1,0,0,0
566,576,193,1452,0,0,1,0,0,0
570,582,203,1452,0,0,1,0,0,0
591,580,193,1454,0,0,1,0,0,0
541,588,191,1456,0,0,1,0,0,0
585,594,198,1456,0,0,1,0,0,0
621,566,202,1457,0,0,1,0,0,0
609,574,229,1462,0,0,1,0,0,0
590,575,215,1462,0,0,1,0,0,0
577,581,206,1462,0,0,1,0,0,0
588,586,191,1465,0,0,1,0,0,0
605,585,205,1469,0,0,1,0,0,0
607,575,201,1470,0,0,1,0,0,0
592,592,206,1473,0,0,1,0,0,0
559,594,205,1473,0,0,1,0,0,0
549,561,188,1474,0,0,1,0,0,0
605,599,221,1475,0,0,1,0,0,0
601,592,194,1477,0,0,1,0,0,0
591,593,197,1478,0,0,1,0,0,0
622,584,204,1489,0,0,1,0,0,0
586,594,211,1490,0,0,1,0,0,0
609,595,201,1492,0,0,1,0,0,0
617,591,207,1497,0,0,1,0,0,0
577,570,200,1504,0,0,1,0,0,0
622,592,205,1504,0,0,1,0,0,0
639,587,206,1506,0,0,1,0,0,0
594,603,201,1510,0,0,1,0,0,0
635,571,203,1511,0,0,1,0,0,0
606,613,202,1511,0,0,1,0,0,0
616,613,202,1512,0,0,1,0,0,0
618,614,200,1515,0,0,1,0,0,0
622,617,198,1517,0,0,1,0,0,0
643,581,212,1520,0,0,1,0,0,0
656,588,211,1521,0,0,1,0,0,0
630,600,213,1521,0,0,1,0,0,0
625,617,198,1522,0,0,1,0,0,0
623,609,210,1524,0,0,1,0,0,0
589,612,207,1535,0,0,1,0,0,0
639,612,211,1535,0,0,1,0,0,0
627,610,202,1536,0,0,1,0,0,0
630,614,213,1537,0,0,1,0,0,0
606,614,209,1538,0,0,1,0,0,0
634,604,219,1539,0,0,1,0,0,0
607,623,206,1539,0,0,1,0,0,0
655,606,208,1544,0,0,1,0,0,0
631,609,208,1545,0,0,1,0,0,0
594,628,202,1546,0,0,1,0,0,0
646,628,210,1547,0,0,1,0,0,0
644,591,205,1552,0,0,1,0,0,0
622,623,210,1552,0,0,1,0,0,0
656,607,212,1553,0,0,1,0,0,0
630,616,203,1556,0,0,1,0,0,0
654,595,201,1561,0,0,1,0,0,0
662,612,212,1561,0,0,1,0,0,0
660,617,217,1565,0,0,1,0,0,0
633,607,213,1566,0,0,1,0,0,0
612,629,214,1566,0,0,1,0,0,0
621,636,211,1569,0,0,1,0,0,0
622,633,214,1577,0,0,1,0,0,0
591,651,199,1577,0,0,1,0,0,0
601,648,202,1580,0,0,1,0,0,0
638,637,213,1581,0,0,1,0,0,0
645,640,217,1581,0,0,1,0,0,0
640,626,213,1582,0,0,1,0,0,0
613,641,212,1583,0,0,1,0,0,0
625,641,212,1586,0,0,1,0,0,0
673,595,217,1588,0,0,1,0,0,0
648,643,212,1588,0,0,1,0,0,0
630,634,195,1590,0,0,1,0,0,0
656,632,218,1592,0,0,1,0,0,0
607,641,209,1594,0,0,1,0,0,0
660,633,218,1595,0,0,1,0,0,0
655,644,217,1598,0,0,1,0,0,0
675,638,211,1601,0,0,1,0,0,0
666,638,212,1607,0,0,1,0,0,0
675,630,217,1609,0,0,1,0,0,0
664,642,216,1613,0,0,1,0,0,0
611,675,219,1613,0,0,1,0,0,0
642,661,204,1621,0,0,1,0,0,0
685,639,220,1622,0,0,1,0,0,0
672,643,211,1622,0,0,1,0,0,0
647,649,204,1622,0,0,1,0,0,0
632,661,222,1623,0,0,1,0,0,0
619,616,215,1626,0,0,1,0,0,0
654,649,231,1629,0,0,1,0,0,0
647,655,212,1630,0,0,1,0,0,0
695,643,221,1631,0,0,1,0,0,0
633,658,210,1631,0,0,1,0,0,0
674,647,212,1632,0,0,1,0,0,0
669,673,217,1639,0,0,1,0,0,0
685,643,223,1641,0,0,1,0,0,0
634,662,226,1641,0,0,1,0,0,0
674,662,218,1642,0,0,1,0,0,0
703,650,224,1647,0,0,1,0,0,0
655,676,221,1648,0,0,1,0,0,0
697,662,228,1653,0,0,1,0,0,0
590,710,212,1653,0,0,1,0,0,0
689,635,226,1658,0,0,1,0,0,0
710,649,226,1658,0,0,1,0,0,0
677,664,222,1658,0,0,1,0,0,0
705,656,227,1664,0,0,1,0,0,0
655,657,226,1666,0,0,1,0,0,0
684,660,226,1668,0,0,1,0,0,0
627,672,211,1669,0,0,1,0,0,0
711,650,226,1671,0,0,1,0,0,0
697,657,229,1674,0,0,1,0,0,0
694,662,202,1676,0,0,1,0,0,0
659,679,214,1678,0,0,1,0,0,0
635,694,205,1680,0,0,1,0,0,0
692,668,224,1682,0,0,1,0,0,0
711,666,228,1685,0,0,1,0,0,0
687,687,218,1686,0,0,1,0,0,0
709,659,234,1691,0,0,1,0,0,0
700,660,238,1693,0,0,1,0,0,0
687,660,245,1696,0,0,1,0,0,0
671,688,229,1696,0,0,1,0,0,0
712,675,228,1697,0,0,1,0,0,0
684,679,227,1707,0,0,1,0,0,0
674,682,216,1707,0,0,1,0,0,0
743,693,206,1709,0,0,1,0,0,0
674,680,230,1710,0,0,1,0,0,0
711,680,228,1711,0,0,1,0,0,0
702,647,244,1712,0,0,1,0,0,0
684,690,217,1713,0,0,1,0,0,0
689,686,214,1715,0,0,1,0,0,0
703,687,221,1716,0,0,1,0,0,0
637,706,235,1718,0,0,1,0,0,0
716,673,251,1722,0,0,1,0,0,0
716,681,228,1723,0,0,1,0,0,0
671,687,240,1723,0,0,1,0,0,0
696,687,239,1723,0,0,1,0,0,0
721,671,239,1724,0,0,1,0,0,0
725,677,242,1725,0,0,1,0,0,0
654,707,222,1725,0,0,1,0,0,0
686,698,249,1729,0,0,1,0,0,0
706,683,231,1731,0,0,1,0,0,0
722,684,227,1746,0,0,1,0,0,0
712,698,235,1748,0,0,1,0,0,0
750,686,237,1753,0,0,1,0,0,0
725,690,241,1759,0,0,1,0,0,0
